model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
gpt-4.1,20,4,who is the guy who walked across the twin towers,Philippe Petit,1.0,1.0,False,"The man who walked across the Twin Towers was Philippe Petit. He is a French high-wire artist who gained fame for his high-wire walk between the Twin Towers of the World Trade Center in New York City on the morning of August 7, 1974. For his unauthorized feat, which he referred to as ""le coup,"" Petit rigged a 200-kilogram (440-pound) cable and used a custom-made 8-metre (30-foot) long, 25-kilogram"
gpt-4.1,20,4,where do the royalties for winnie the pooh go,"the Slesinger family|Slesinger, Inc.",0.0,0.0,False,"The royalties for Winnie the Pooh have historically been distributed among several parties, but the situation has changed over time due to sales of rights and copyright expirations.  **Original Beneficiaries:** - After A. A. Milne's death, the rights to his Pooh books were left to four beneficiaries: his family, the Royal Literary Fund, Westminster School, and the Garrick Club ([19](#19), [4](#4)). - The estate of E. H. Shepard, the"
gpt-4.1,20,4,all the motor neurons that control the skeletal muscles are,efferent nerves|Somatic motor neurons|Somatic,1.0,1.0,False,"All the motor neurons that control the skeletal muscles are **located in the spinal cord and brainstem** and are known as **lower motor neurons** (Documents 1, 2, 5, 7, 8, 20). These neurons are **somatic motor neurons** whose cell bodies reside in the ventral horn of the spinal cord or in cranial nerve nuclei of the brainstem (Documents 1, 5, 7, 20). Their axons project out"
gpt-4.1,20,4,how old is the actress who plays phyllis on y&r,Gina Tognoni|age 44,0.0,1.0,False,"The actress most notably known for playing Phyllis Summers on ""The Young and the Restless"" is Michelle Stafford. According to the search results, Michelle Stafford was born in 1965 ([1](#1), [6](#6), [11](#11)). As of 2024, this would make her approximately 58 or 59 years old, depending on the exact date.  Additionally, Gina Tognoni also played Phyllis Summers ([5](#5)), and"
gpt-4.1,20,4,who has scored more goals in the premier league,Alan Shearer,1.0,1.0,False,"Based on the provided search results, **Alan Shearer** has scored the most goals in the Premier League. According to Document [5], ""Alan Shearer became the first player to score 100 Premier League goals, and holds the record for the fewest games taken to reach 100... He also holds the record for most goals scored in the Premier League.""   Therefore, **Alan Shearer** is the all-time top scorer in Premier League history."
gpt-4.1,20,4,total number of mna in pakistan national assembly,332 members|332,0.0,0.0,False,"The total number of Members of the National Assembly (MNAs) in Pakistan is **342**. This includes **272 directly elected members**, **60 seats reserved for women**, and **10 seats reserved for religious minorities**. The seats are allocated to each province, the Federally Administered Tribal Areas (FATA), and the Federal Capital based on population, as per the most recent census ([Documents 1](#), [2](#), [3](#), [8](#"
gpt-4.1,20,4,who played stumpy in the movie rio bravo,Walter Brennan,1.0,1.0,False,"Stumpy in the movie ""Rio Bravo"" was played by Walter Brennan.[5]"
gpt-4.1,20,4,where is the protien made in the cell,in the cell nucleus|cell nucleus,1.0,1.0,False,"Proteins are made in the cell through a process called protein biosynthesis. According to Document [5], transcription (the first step of protein synthesis) occurs in the cell nucleus, where DNA is copied into RNA. However, the actual synthesis of proteins (translation) takes place in the cytoplasm, where ribosomes read the RNA and assemble amino acids into proteins.  So, **proteins are made in the cytoplasm of the cell**. Some steps, like transcription, happen in the nucleus,"
gpt-4.1,20,4,if there is a line that lies parallel to the horizon it is said to be,A vanishing point,0.0,0.0,False,"If there is a line that lies parallel to the horizon, it is said to be **horizontal**.  According to the provided search results:  - The horizon line in perspective drawing represents the eye level of the observer and is itself a horizontal line ([2](#), [10](#), [16](#)). - In perspective geometry, lines that are parallel to the horizon line are also horizontal lines in the scene ([19](#), [3](#)). - Document [19](Title:"
gpt-4.1,20,4,when's the last time the philadelphia eagles played the new england patriots,in Super Bowl LII,1.0,1.0,False,"The last time the Philadelphia Eagles played the New England Patriots was in Super Bowl LII, following the 2017 season, where the Eagles won 41–33 ([Document 5](#5))."
gpt-4.1,20,4,what was the purpose of a revival meeting during the second great awakening,evangelizing,0.0,0.0,False,"The purpose of a revival meeting during the Second Great Awakening was to inspire religious renewal, encourage personal salvation, and gain new converts, especially among people who were unchurched or living in frontier areas.  Revival meetings were a series of Christian religious services designed to awaken or ""revive"" the spiritual life of participants and to bring about a sense of personal salvation ([6](#6), [10](#10), [11](#11)). These meetings often featured passionate preaching, singing"
gpt-4.1,20,9,who got the first nobel prize in physics,Wilhelm Conrad Röntgen,1.0,1.0,False,"The first Nobel Prize in Physics was awarded in 1901 to Wilhelm Conrad Röntgen of Germany, in recognition of his discovery of the remarkable rays (X-rays) ([Document 3](#), [Document 5](#), [Document 10](#))."
gpt-4.1,20,9,when is the next deadpool movie being released,"May 18, 2018",1.0,1.0,False,"Based on the provided search results, the next Deadpool movie, ""Deadpool 3,"" is currently in development, but a specific release date is not mentioned in the documents. Document [10] states: ""Deadpool 2 is scheduled to be released in the United States on May 18, 2018. A sequel, Deadpool 3, is in development."" There is no further information in the search results about the exact release date for ""Deadpool 3."""
gpt-4.1,20,9,the south west wind blows across nigeria between,till September,0.0,0.0,False,"The south west wind in Nigeria, also known as the Tropical Maritime (MT) airmass, blows across Nigeria during the rainy season. According to the provided documents:  - The Tropical Maritime airmass (MT) invades the southern part of Nigeria from February, but it takes longer to reach the northern part, arriving there by June ([Document 1](#)). - This wind is responsible for Nigeria's rainy season ([Document 1](#), [Document 9](#)). -"
gpt-4.1,20,9,what does hp mean in war and order,hit points or health points,1.0,1.0,False,"Based on the provided search results, ""HP"" in the context of games generally stands for ""hit points"" or ""health points."" This is a common attribute in role-playing and strategy games that indicates the amount of health or vitality a unit, character, or entity has during combat.  Specifically:  - **Document 10** states: ""Health is usually measured in hit points or health points, shortened to HP. When the HP of a player character reaches zero, the player may lose a life"
gpt-4.1,20,9,who wrote the first declaration of human rights,Cyrus,0.0,0.0,False,"The authorship of the ""first declaration of human rights"" depends on historical context, as several important documents have been described as such. However, based on the provided search results, the following key points emerge:  - **Universal Declaration of Human Rights (1948):**     The first draft of the Universal Declaration of Human Rights was written by **John Peters Humphrey**, a Canadian legal scholar and human rights advocate. He was appointed as Director of the Division of Human Rights within the United Nations Secretariat"
gpt-4.1,20,9,who is the owner of reading football club,Xiu Li Dai|Dai Xiuli|Dai Yongge|Yongge Dai,0.0,1.0,False,"According to the provided search results, the ownership structure of Reading Football Club is as follows:  - **75% owned by Renhe Sports Management Ltd**, which is 100% owned by **Xiu Li Dai and Yongge Dai**. - **25% owned by Narin Niruttinanon**.  (Source: Document [10])"
gpt-4.1,20,9,when is the last time the philadelphia won the superbowl,"Super Bowl LII,|2017",1.0,1.0,False,"The last time the Philadelphia Eagles won the Super Bowl was Super Bowl LII. According to the provided information:  > ""They are Super Bowl champions, having won Super Bowl LII, their fourth NFL title, after winning in 1948, 1949, and 1960.""   ([Document 10](#))  Super Bowl LII was played in February 2018."
gpt-4.1,20,9,how many episodes are there in dragon ball z,291 episodes|291,1.0,1.0,False,"The original ""Dragon Ball Z"" anime consists of **291 episodes** in Japan, which aired from April 26, 1989, to January 31, 1996 ([Document 10](#)). In the United States, the series was originally broadcast with 276 episodes, but eventually, all 291 episodes were aired when previously cut content was restored ([Document 10](#))."
